company_name,brand,manufacturer_part_number,vendor_part_number,item_name,full_product_description,price,country_of_origin,upc,product_category,url,availability,date_crawled
acehardware,weber,1500577,8091366,Weber Genesis E-330 3 Burner Natural Gas Grill Black,"The 3-burner, black Genesis E-330 natural gas grill with built-in grill locker delivers legendary Weber quality, performance, and durability. It&#39;s a grill you can rely on for summer barbecues and outdoor cooking. The PureBlu burner system features tapered burner tubes that generate consistent pressure and flames and deliver even heat across the grilling surface. Flames are directed above the raised gas ports, while food debris falls below minimizing clogging and ensuring the grill lights every time. Grill also has an extra-large sear zone. *  * You can also extend your  capabilities with the help of the compatible WEBER CRAFTED Outdoor Kitchen Collection.  These cooking grates accommodate frame kit and custom-fit grillware (sold separately). Gas grill is backed with a warranty. This model&#39;s fuel type is Natural Gas and only works with natural gas plumbed to the house. Does not work with bottled gas or bulk liquid propane of any type.","1,149.00",CN,077924999703,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8091366,InStock,2026-01-28 14:38:53.592000
acehardware,weber,1500593,8091370,Weber Genesis SP-S-325 3 Burner Natural Gas Grill Stainless Steel,"The 3-burner, stainless steel Genesis SP-S-325 natural gas grill delivers legendary Weber quality, performance, and durability. You can rely on it for summer barbecues and outdoor cooking. The PureBlu burner system features tapered burner tubes that generate consistent pressure and flames, and deliver even heat across the grilling surface. Flames are directed above the raised gas ports, while food debris falls below minimizing clogging and ensuring the grill lights every time. Grill also has an extra-large sear zone. *  * Extend your capabilities with the help of the compatible WEBER CRAFTED Outdoor Kitchen Collection. Ignite your grilling experience with our Flush Electronic Push Button Ignition System, an advanced ignition system ensuring a seamless start to your barbecue (1 AA battery included). Gas grill is backed with a warranty.  This model&#39;s fuel type is Natural Gas and only works with natural gas plumbed to the house. Does not work with bottled gas or bulk liquid propane of any type.","1,199.00",CN,077924999147,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8091370,InStock,2026-01-28 14:38:57.901000
acehardware,weber,1500535,8091374,Weber Genesis E-335 3 Burner Liquid Propane Grill Black,"The 3-burner, black Genesis E-335 propane gas grill with side burner and built-in grill locker delivers legendary Weber quality, performance, and durability. It&#39;s a grill you can rely on for summer barbecues and outdoor cooking. The PureBlu burner system sets this grill apart featuring unique, tapered burner tubes that generate consistent pressure and flames and deliver even heat across the grilling surface. Flames are directed above the raised gas ports, while food debris falls below minimizing clogging and ensuring the grill lights every time. The grill&#39;s extra-large sear zone allows you to prepare multiple burgers and steaks simultaneously. *  * You can also extend your outdoor cooking capabilities and explore a variety of techniques with the help of the compatible WEBER CRAFTED Outdoor Kitchen Collection. This Genesis gas grill is built to last and backed with a warranty. Liquid Propane tank sold separately.","1,199.00",CN,077924999710,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8091374,InStock,2026-01-28 14:39:02.101000
acehardware,weber,1500581,8091387,Weber Genesis SP-E-335 3 Burner Liquid Propane Grill Black,"The 3-burner, black porcelain-enamel Genesis SP-E-335 with NIGHTVISION LED lighting delivers legendary Weber quality, performance, and durability.  It&#39;s a propane gas grill you can rely on for summer barbecues and outdoor cooking. The PureBlu burner system sets this grill apart, featuring tapered burner tubes that generate consistent pressure and flames, delivering even heat across the grilling surface. Flames are directed above the raised gas ports, while food debris falls below minimizing clogging and ensuring the grill lights every time. *  * A grease management system features a grease tray beneath the gas grill&#39;s cookbox. The tray slides out for simple disposal, keeping outdoor grilling fun and mess-free. You can also ignite your grilling experience with our Flush Electronic Push Button Ignition System, an advanced ignition system ensuring a seamless start to your barbecue (1 AA battery included). This Genesis gas grill is backed with a warranty. Liquid Propane tank sold separately.","1,329.00",CN,077924999116,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8091387,InStock,2026-01-28 14:39:06.383000
acehardware,weber,1500014,8093220,"Weber Slate 30"" Rust-Resistant 3 Burner Liquid Propane Outdoor Griddle Black 30IN","Step up to a premium flat-top grilling experience with the 30&quot; Slate Rust-Resistant Propane Gas Griddle.  Now you can sizzle fajitas, smash burgers, and stir-fry out of the box on the pre-seasoned, carbon-steel cooktop. This outdoor griddle quickly reaches over 500 degrees and provides even heat across the surface, allowing you to heat food consistently no matter where you place it. Wind guards prevent the burners from blowing out and the cooktop is set low to keep temperature steady when you&#39;re cooking outdoors. Three independently controlled burners allow for multi-zone heat, so you have the flexibility to cook at different temperatures at the same time. You&#39;re also free to use metal utensils, because no use of coatings means they won&#39;t harm your griddle. The Weber Works Prep, Cook, and Store System lets you keep supplies handy, carry food and condiments, convert the side table into a prep station, and stow gear in sealed containers (accessories sold separately).",699.00,CN,077924989261,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8093220,InStock,2026-01-28 14:39:09.602000
acehardware,weber,1500052,8092785,Weber Summit FS38X S 5 Burner Liquid Propane WiFi Grill Stainless Steel,"Weber Summit Gas Grill from steaks on the grate under our top-down infrared broiler to adding a touch of smoke to the dish, the Summit series boasts an abundance of features for whatever you have a taste for. Industry leading smart control. First of its kind, large, full color, HD touch screen. XXL cooking area.","5,299.00",US,077924990007,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8092785,InStock,2026-01-28 14:39:12.499000
acehardware,weber,1500121,8093168,"Weber Searwood XL 600 36"" Wood Pellet WiFi Grill Black","Smoke, sear, roast, and more on the Searwood XL 600 grill featuring a full temp range from 180 degrees to 600 degrees and DirectFlame cooking for sear marks and golden browning. The grill heats up in 15 minutes or less*. Digital controls and Wi-Fi and Bluetooth connectivity let you monitor and control remotely from the WEBER CONNECT app. Add steel tables (sold separately) for extra space. A large cooking capacity lets you cook on two levels simultaneously; remove the 9.5&quot;&quot; top rack to create a 11.5&quot;&quot; tall space for larger foods. The side hopper fits a 20-pound bag and the fuel gauge shows current pellet level and sends you notifications when it is low. Experience continuous pellet flow for up to 20 hours of remote cooking. Grill also has a Pull-and-Clean Grease Management System, porcelain-enameled lid, and built-in handle. The easy-access maintenance panel is straightforward to troubleshoot, if necessary.   * *Based on lab conditions of 77 degrees ambient temperature with premium hardwood pellet fuel","1,299.00",CN,077924991547,Ace Hardware > Outdoor Living > Grills and Smokers > Pellet Grills,https://www.acehardware.com/departments/8093168,InStock,2026-01-28 14:39:15.932000
acehardware,weber,1500120,8093167,"Weber Searwood 600 24"" Wood Pellet WiFi Grill Black","Smoke, sear, roast, and more on the Searwood 600 grill featuring a full temp range from 180 degrees to 600 degrees and DirectFlame cooking for sear marks and golden browning. The grill heats up in 15 minutes or less*. Digital controls and Wi-Fi and Bluetooth connectivity let you monitor and control remotely from the WEBER CONNECT app. Steel front and side tables (sold separately) offer extra space, while a large cooking capacity lets you cook on two levels simultaneously. The 9.5&quot; top rack can be removed to create a 11.5&quot; tall space for larger foods. Loading pellets is simple and the side hopper fits a standard 20 pound bag. Experience continuous pellet flow for up to 20 hours of remote cooking. Grill also has a Pull-and-Clean Grease Management System, porcelain- enameled lid, built-in handle, and durable wheels. The easy-access maintenance panel is straightforward to troubleshoot, if necessary.   * *Based on lab conditions of 77 degrees ambient temperature with premium hardwood pellet fuel",999.00,CN,077924991530,Ace Hardware > Outdoor Living > Grills and Smokers > Pellet Grills,https://www.acehardware.com/departments/8093167,InStock,2026-01-28 14:39:20.821000
acehardware,weber,3400146,8093170,Weber Searwood XL 600 Pellet Black Grill Cover,Keep your Searwood XL 600 looking great. This durable Premium Grill Cover means you don&#39;t have to fear the elements. It&#39;s weather-resistant and comes with fastening straps to help keep it secure even in the harshest conditions.,94.99,KH,077924992933,Ace Hardware > Outdoor Living > Grills and Smokers > Grill Covers,https://www.acehardware.com/departments/8093170,InStock,2026-01-28 14:39:23.487000
acehardware,gozney,GAPBNUS1624,8093918,"Gozney Arc XL, Liquid Propane Outdoor Pizza Oven Bone","Arc XL is the world’s most thoughtfully designed compact outdoor pizza oven. Expertly engineered and designed down to the last detail, a favorite for Gozney’s Pizza Collective professional team and effortless for beginners, reaching temperatures in excess of 950 degrees Fahrenheit so you can cook pizza in 60 seconds. Arc XL introduces a new state-of the-art rolling gas flame that reaches across the oven whilst holding its heat, so you can experience restaurant quality pizza with unparalleled consistency. Create any style of pie with intuitive flame control, uniform cooking heat, and more room to maneuver pizza all for a consistent bake. Arc is ready to cook right out of the box, ready for all kinds of pizza adventures. Arc XL brings the powerful performance of our industry leading commercial pizza ovens to your outdoors, easily and quickly hit temperatures in 20 minutes. With Arc you can experience restaurant quality pizza and the joy of high-temperature cooking all through a beautiful backyard accent that brings people together.",999.99,CN,5056591603774,Ace Hardware > Outdoor Living > Grills and Smokers > Pizza Ovens,https://www.acehardware.com/departments/8093918,InStock,2026-01-28 14:39:25.973000
acehardware,gozney,GAPBNUS1424,8093919,"Gozney Arc, Liquid Propane Outdoor Pizza Oven Bone","Arc is the world’s most thoughtfully designed compact outdoor pizza oven. Expertly engineered and designed down to the last detail, a favorite for Gozney’s Pizza Collective professional team and effortless for beginners, reaching temperatures in excess of 950 deg F so you can cook pizza in 60 seconds. Arc introduces a new state-of the art rolling gas flame that reaches across the oven whilst holding its heat, so you can experience restaurant quality pizza with unparalleled consistency. Create any style of pie with intuitive flame control, uniform cooking heat, and more room to maneuver pizza all for a consistent bake. Arc is ready to cook right out of the box, ready for all kinds of pizza adventures. Arc brings the powerful performance of our industry leading commercial pizza ovens to your outdoors, easily and quickly hit temperatures in 20 minutes. With Arc you can experience restaurant quality pizza and the joy of high-temperature cooking all through a beautiful backyard accent that brings people together.",699.99,CN,5056591603729,Ace Hardware > Outdoor Living > Grills and Smokers > Pizza Ovens,https://www.acehardware.com/departments/8093919,InStock,2026-01-28 14:39:28.641000
acehardware,weber,1500216,8093222,"Weber Slate 36"" Rust-Resistant 4 Burner Liquid Propane Digital Thermometer Outdoor Griddle Black 36 IN","Have more fun griddling on the game-changing, black 36&quot;&quot; Rust-Resistant Weber Slate outdoor griddle, featuring a large, pre-seasoned carbon-steel cooktop that&#39;s ready to cook on right out of the box and stays ready, not rusty use after use. The four 48,000 BTU burners heat up rapidly and maintain consistent temperatures across the cooking surface for reliable, delicious results.  *  * The gas griddle&#39;s digital display lets you easily keep an eye on the surface temperature. Now you can create crispy smashed burgers and bacon, beautifully browned pancakes and paninis, flavorful fajitas and stir fries, and more. Plus, with the Weber Works interchangeable cook, prep, and store system, you can keep outdoor cooking and cleaning supplies close at hand, carry food and condiments from the kitchen to the propane griddle, convert the side table into a prep station, and stow gear in tightly sealed containers (accessories sold separately).","1,049.00",CN,077924992827,Ace Hardware > Outdoor Living > Grills and Smokers > Gas Grills,https://www.acehardware.com/departments/8093222,InStock,2026-01-28 14:39:30.955000
acehardware,recteq,RT-B380X,8096812,Recteq B380X Bullseye Deluxe 380 Wood Pellet WiFi Grill and Smoker Black/Silver,"There is nothing hotter than our newest grilling innovation- the RT-B380X Bullseye Deluxe takes our weekday workhorse into a weekday warrior. Finally, all of the latest smart grill features you have been waiting for: dual band WiFi connectivity, PID control, and, of course, extreme temperature capabilities. This new design features an integrated front-folding shelf, one probe port, and an 18 lb hopper. Convenience features like the bottom shelf, integrated ash dump, and larger hopper make this grill unbelievably simple to maintain. Finally, our completely new afterburner firepot lets you reach temps up to 1000F and gives you searing power like no other.",899.99,CN,810021994338,Ace Hardware > Outdoor Living > Grills and Smokers > Pellet Grills,https://www.acehardware.com/departments/8096812,InStock,2026-01-28 14:39:33.259000
acehardware,gozney,AA1786,8098810,Gozney Arc and Arc XL Pizza Oven Stand Aluminum 48 in. H X 18 in. W X 18 in. L,"The Arc Stand is simple to assemble, built to last and easy to maneuver. Making it easy to add your Arc to any backyard setup. The Arc is a perfect fit for a standard outdoor kitchen countertop. For a more flexible free-standing setup, the Arc Stand is for you. Designed with cooking on the Arc in mind, your oven securely connects to the stand with an easy turn fastener and sits at the perfect height for cooking.",299.99,CN,5056591604238,Ace Hardware > Outdoor Living > Grills and Smokers > Grill Stands/Tables and Shelves,https://www.acehardware.com/departments/8098810,InStock,2026-01-28 14:39:35.348000
acehardware,recteq,RT-600SMKSTN,8098954,Recteq SmokeStone 600 Wood Pellet WiFi Pellet Griddle Black/Silver,"Introducing the world&#39;s first and only wood fired griddle the Recteq smoke stone. The only griddle that adds delicious wood fired smoke flavor to every sizzling bite. Plus, the smoke stone is the only griddle with precise, wi-fi temperature control, so the griddle automatically adjusts the heat to ensure your food cooks evenly and consistently every time. With Recteq&#39;s legendary wood fired flavor, stainless steel construction, #1 rated grilling app, and US based customer service, the smoke stone is simply better.",999.99,CN,810021996455,Ace Hardware > Outdoor Living > Grills and Smokers > Pellet Grills,https://www.acehardware.com/departments/8098954,InStock,2026-01-28 14:39:37.612000
acehardware,masterbuilt,MB20041023,8103440,Masterbuilt 24 in. Gravity Series 600 Digital Charcoal/Wood Grill and Smoker Black,"Bring your charcoal grilling and smoking experience to new heights with Masterbuilt’s Gravity Series 600 Digital Charcoal Grill and Smoker. This revolutionary grill and smoker offers ultimate cooking versatility with the unmatched flavor of charcoal all within the palm of your hands. Simply load up to 12 pounds of lump charcoal or 18lbs of briquette into the GravityFed charcoal hopper, light your fire starter and set your desired cooking temperature on the digital control panel or using the Masterbuilt app. High-heat sear your favorite foods up to 700 deg.F, or use low-and-slow smoking methods to cook for up to 18 hours at 225 deg. F. Additionally, the Gravity Series 600 grill and smoker is accessory-ready  and compatible with the Masterbuilt Pizza Oven or Gravity Series Rotisserie. Master the art of backyard grilling and smoking with Masterbuilt.",799.99,CN,094428277274,Ace Hardware > Outdoor Living > Grills and Smokers > Charcoal Grills,https://www.acehardware.com/departments/8103440,InStock,2026-01-28 14:39:40.496000
